1: nitrous oxide: Specified state points

Temperature, Pressure, Density, Int. Energy, Enthalpy, Entropy, Cv, Cp, Cp/Cv, Sound Speed, Comp. Factor, Heat of Vapor., Molar Mass, Therm. Cond., Viscosity, Vol. Expansivity
(K), (Pa), (kg/m^3), (J/kg), (J/kg), (J/kg-K), (J/kg-K), (J/kg-K), , (m/s), , (J/kg), , (W/m-K), (Pa-s), (1/K)
, , , , , , , , , , , , , , , 
230.0000000, 3000000.000, 1093.534628, 78185.37761, 80928.77496, 379.5194077, 909.4778330, 1821.686298, 2.003002417, 869.5956607, 0.06314020556, Undefined, 44.01288000, 0.1474726720, 0.0001990975928, 0.003241205027
230.0000000, 3025000.000, 1093.600829, 78168.50544, 80934.59697, 379.4453254, 909.4846532, 1821.469747, 2.002749294, 869.7794607, 0.06366251987, Undefined, 44.01288000, 0.1474913429, 0.0001991434073, 0.003239918591
230.0000000, 3050000.000, 1093.666994, 78151.64233, 80940.42540, 379.3712770, 909.4914866, 1821.253468, 2.002496444, 869.9631649, 0.06418477309, Undefined, 44.01288000, 0.1475100079, 0.0001991892114, 0.003238633722
230.0000000, 3075000.000, 1093.733123, 78134.78827, 80946.26022, 379.2972623, 909.4983331, 1821.037459, 2.002243867, 870.1467734, 0.06470696526, Undefined, 44.01288000, 0.1475286669, 0.0001992350050, 0.003237350419
230.0000000, 3100000.000, 1093.799216, 78117.94325, 80952.10143, 379.2232815, 909.5051926, 1820.821720, 2.001991561, 870.3302864, 0.06522909646, Undefined, 44.01288000, 0.1475473200, 0.0001992807883, 0.003236068678
230.0000000, 3125000.000, 1093.865272, 78101.10726, 80957.94903, 379.1493344, 909.5120652, 1820.606252, 2.001739527, 870.5137039, 0.06575116673, Undefined, 44.01288000, 0.1475659673, 0.0001993265612, 0.003234788496
230.0000000, 3150000.000, 1093.931293, 78084.28028, 80963.80299, 379.0754210, 909.5189508, 1820.391052, 2.001487765, 870.6970262, 0.06627317614, Undefined, 44.01288000, 0.1475846086, 0.0001993723237, 0.003233509869
230.0000000, 3175000.000, 1093.997277, 78067.46231, 80969.66332, 379.0015413, 909.5258493, 1820.176121, 2.001236273, 870.8802532, 0.06679512475, Undefined, 44.01288000, 0.1476032441, 0.0001994180759, 0.003232232795
230.0000000, 3200000.000, 1094.063225, 78050.65334, 80975.53001, 378.9276952, 909.5327609, 1819.961458, 2.000985051, 871.0633852, 0.06731701262, Undefined, 44.01288000, 0.1476218736, 0.0001994638177, 0.003230957269
230.0000000, 3225000.000, 1094.129137, 78033.85334, 80981.40304, 378.8538827, 909.5396854, 1819.747062, 2.000734098, 871.2464223, 0.06783883981, Undefined, 44.01288000, 0.1476404973, 0.0001995095492, 0.003229683290
230.0000000, 3250000.000, 1094.195013, 78017.06232, 80987.28240, 378.7801037, 909.5466228, 1819.532933, 2.000483414, 871.4293646, 0.06836060637, Undefined, 44.01288000, 0.1476591152, 0.0001995552704, 0.003228410854
230.0000000, 3275000.000, 1094.260854, 78000.28026, 80993.16810, 378.7063582, 909.5535731, 1819.319071, 2.000232999, 871.6122122, 0.06888231238, Undefined, 44.01288000, 0.1476777272, 0.0001996009813, 0.003227139957
230.0000000, 3300000.000, 1094.326658, 77983.50715, 80999.06011, 378.6326461, 909.5605362, 1819.105475, 1.999982851, 871.7949653, 0.06940395787, Undefined, 44.01288000, 0.1476963333, 0.0001996466819, 0.003225870597
230.0000000, 3325000.000, 1094.392427, 77966.74297, 81004.95844, 378.5589675, 909.5675122, 1818.892144, 1.999732971, 871.9776239, 0.06992554293, Undefined, 44.01288000, 0.1477149335, 0.0001996923723, 0.003224602770
230.0000000, 3350000.000, 1094.458160, 77949.98772, 81010.86307, 378.4853222, 909.5745009, 1818.679077, 1.999483358, 872.1601883, 0.07044706760, Undefined, 44.01288000, 0.1477335280, 0.0001997380524, 0.003223336473
230.0000000, 3375000.000, 1094.523857, 77933.24139, 81016.77399, 378.4117103, 909.5815025, 1818.466275, 1.999234011, 872.3426585, 0.07096853194, Undefined, 44.01288000, 0.1477521166, 0.0001997837223, 0.003222071704
230.0000000, 3400000.000, 1094.589519, 77916.50396, 81022.69120, 378.3381317, 909.5885168, 1818.253737, 1.998984930, 872.5250347, 0.07148993601, Undefined, 44.01288000, 0.1477706994, 0.0001998293819, 0.003220808458
230.0000000, 3425000.000, 1094.655145, 77899.77542, 81028.61468, 378.2645863, 909.5955438, 1818.041462, 1.998736114, 872.7073170, 0.07201127988, Undefined, 44.01288000, 0.1477892763, 0.0001998750314, 0.003219546734
230.0000000, 3450000.000, 1094.720735, 77883.05576, 81034.54444, 378.1910741, 909.6025835, 1817.829450, 1.998487562, 872.8895055, 0.07253256359, Undefined, 44.01288000, 0.1478078475, 0.0001999206706, 0.003218286527
230.0000000, 3475000.000, 1094.786290, 77866.34498, 81040.48045, 378.1175950, 909.6096359, 1817.617700, 1.998239275, 873.0716003, 0.07305378721, Undefined, 44.01288000, 0.1478264128, 0.0001999662997, 0.003217027835
230.0000000, 3500000.000, 1094.851810, 77849.64305, 81046.42272, 378.0441491, 909.6167009, 1817.406211, 1.997991252, 873.2536016, 0.07357495080, Undefined, 44.01288000, 0.1478449724, 0.0002000119186, 0.003215770655
230.0000000, 3525000.000, 1094.917294, 77832.94998, 81052.37123, 377.9707363, 909.6237786, 1817.194984, 1.997743492, 873.4355095, 0.07409605442, Undefined, 44.01288000, 0.1478635262, 0.0002000575274, 0.003214514983
230.0000000, 3550000.000, 1094.982742, 77816.26574, 81058.32597, 377.8973565, 909.6308688, 1816.984017, 1.997495995, 873.6173241, 0.07461709811, Undefined, 44.01288000, 0.1478820741, 0.0002001031261, 0.003213260816
230.0000000, 3575000.000, 1095.048156, 77799.59033, 81064.28694, 377.8240097, 909.6379716, 1816.773310, 1.997248759, 873.7990456, 0.07513808195, Undefined, 44.01288000, 0.1479006163, 0.0002001487146, 0.003212008153
230.0000000, 3600000.000, 1095.113534, 77782.92373, 81070.25412, 377.7506959, 909.6450870, 1816.562863, 1.997001786, 873.9806740, 0.07565900599, Undefined, 44.01288000, 0.1479191528, 0.0002001942930, 0.003210756988
230.0000000, 3625000.000, 1095.178877, 77766.26594, 81076.22752, 377.6774150, 909.6522148, 1816.352675, 1.996755073, 874.1622095, 0.07617987028, Undefined, 44.01288000, 0.1479376835, 0.0002002398614, 0.003209507320
230.0000000, 3650000.000, 1095.244184, 77749.61694, 81082.20711, 377.6041670, 909.6593551, 1816.142745, 1.996508621, 874.3436522, 0.07670067489, Undefined, 44.01288000, 0.1479562084, 0.0002002854196, 0.003208259145
230.0000000, 3675000.000, 1095.309457, 77732.97673, 81088.19290, 377.5309518, 909.6665079, 1815.933073, 1.996262430, 874.5250022, 0.07722141987, Undefined, 44.01288000, 0.1479747276, 0.0002003309678, 0.003207012461
230.0000000, 3700000.000, 1095.374694, 77716.34529, 81094.18487, 377.4577694, 909.6736732, 1815.723659, 1.996016498, 874.7062597, 0.07774210528, Undefined, 44.01288000, 0.1479932410, 0.0002003765060, 0.003205767264
230.0000000, 3725000.000, 1095.439896, 77699.72261, 81100.18302, 377.3846198, 909.6808508, 1815.514502, 1.995770825, 874.8874247, 0.07826273117, Undefined, 44.01288000, 0.1480117487, 0.0002004220342, 0.003204523551
230.0000000, 3750000.000, 1095.505064, 77683.10868, 81106.18733, 377.3115029, 909.6880409, 1815.305601, 1.995525410, 875.0684975, 0.07878329762, Undefined, 44.01288000, 0.1480302507, 0.0002004675523, 0.003203281320
230.0000000, 3775000.000, 1095.570196, 77666.50349, 81112.19781, 377.2384187, 909.6952432, 1815.096956, 1.995280254, 875.2494781, 0.07930380466, Undefined, 44.01288000, 0.1480487469, 0.0002005130604, 0.003202040567
230.0000000, 3800000.000, 1095.635293, 77649.90703, 81118.21443, 377.1653671, 909.7024580, 1814.888567, 1.995035355, 875.4303666, 0.07982425236, Undefined, 44.01288000, 0.1480672375, 0.0002005585585, 0.003200801289
230.0000000, 3825000.000, 1095.700356, 77633.31929, 81124.23720, 377.0923481, 909.7096850, 1814.680432, 1.994790714, 875.6111632, 0.08034464078, Undefined, 44.01288000, 0.1480857223, 0.0002006040467, 0.003199563484
230.0000000, 3850000.000, 1095.765384, 77616.74025, 81130.26610, 377.0193617, 909.7169243, 1814.472552, 1.994546329, 875.7918680, 0.08086496997, Undefined, 44.01288000, 0.1481042014, 0.0002006495249, 0.003198327148
230.0000000, 3875000.000, 1095.830377, 77600.16991, 81136.30113, 376.9464078, 909.7241758, 1814.264926, 1.994302200, 875.9724810, 0.08138523999, Undefined, 44.01288000, 0.1481226749, 0.0002006949932, 0.003197092279
230.0000000, 3900000.000, 1095.895335, 77583.60826, 81142.34227, 376.8734863, 909.7314396, 1814.057553, 1.994058327, 876.1530025, 0.08190545089, Undefined, 44.01288000, 0.1481411426, 0.0002007404515, 0.003195858874
230.0000000, 3925000.000, 1095.960258, 77567.05529, 81148.38953, 376.8005973, 909.7387156, 1813.850433, 1.993814709, 876.3334326, 0.08242560274, Undefined, 44.01288000, 0.1481596047, 0.0002007858999, 0.003194626929
230.0000000, 3950000.000, 1096.025147, 77550.51097, 81154.44288, 376.7277408, 909.7460038, 1813.643565, 1.993571346, 876.5137713, 0.08294569559, Undefined, 44.01288000, 0.1481780611, 0.0002008313384, 0.003193396441
230.0000000, 3975000.000, 1096.090001, 77533.97532, 81160.50233, 376.6549165, 909.7533041, 1813.436950, 1.993328237, 876.6940188, 0.08346572949, Undefined, 44.01288000, 0.1481965119, 0.0002008767671, 0.003192167409
230.0000000, 4000000.000, 1096.154821, 77517.44830, 81166.56786, 376.5821246, 909.7606166, 1813.230586, 1.993085382, 876.8741751, 0.08398570450, Undefined, 44.01288000, 0.1482149569, 0.0002009221858, 0.003190939828
230.0000000, 4025000.000, 1096.219606, 77500.92992, 81172.63947, 376.5093650, 909.7679412, 1813.024472, 1.992842779, 877.0542406, 0.08450562069, Undefined, 44.01288000, 0.1482333964, 0.0002009675947, 0.003189713697
230.0000000, 4050000.000, 1096.284357, 77484.42016, 81178.71715, 376.4366376, 909.7752778, 1812.818610, 1.992600430, 877.2342151, 0.08502547809, Undefined, 44.01288000, 0.1482518301, 0.0002010129938, 0.003188489011
230.0000000, 4075000.000, 1096.349073, 77467.91902, 81184.80089, 376.3639425, 909.7826265, 1812.612997, 1.992358333, 877.4140989, 0.08554527678, Undefined, 44.01288000, 0.1482702583, 0.0002010583830, 0.003187265769
230.0000000, 4100000.000, 1096.413755, 77451.42647, 81190.89069, 376.2912795, 909.7899873, 1812.407633, 1.992116487, 877.5938922, 0.08606501680, Undefined, 44.01288000, 0.1482886808, 0.0002011037624, 0.003186043967
230.0000000, 4125000.000, 1096.478403, 77434.94252, 81196.98652, 376.2186486, 909.7973600, 1812.202519, 1.991874893, 877.7735948, 0.08658469822, Undefined, 44.01288000, 0.1483070977, 0.0002011491320, 0.003184823603
230.0000000, 4150000.000, 1096.543016, 77418.46715, 81203.08840, 376.1460498, 909.8047447, 1811.997653, 1.991633549, 877.9532072, 0.08710432108, Undefined, 44.01288000, 0.1483255089, 0.0002011944919, 0.003183604673
230.0000000, 4175000.000, 1096.607595, 77402.00034, 81209.19630, 376.0734830, 909.8121414, 1811.793035, 1.991392456, 878.1327292, 0.08762388545, Undefined, 44.01288000, 0.1483439146, 0.0002012398419, 0.003182387175
230.0000000, 4200000.000, 1096.672140, 77385.54210, 81215.31022, 376.0009483, 909.8195500, 1811.588664, 1.991151612, 878.3121611, 0.08814339137, Undefined, 44.01288000, 0.1483623146, 0.0002012851822, 0.003181171105
230.0000000, 4225000.000, 1096.736651, 77369.09241, 81221.43015, 375.9284456, 909.8269705, 1811.384540, 1.990911018, 878.4915030, 0.08866283891, Undefined, 44.01288000, 0.1483807091, 0.0002013305127, 0.003179956462
230.0000000, 4250000.000, 1096.801127, 77352.65125, 81227.55609, 375.8559747, 909.8344029, 1811.180663, 1.990670673, 878.6707549, 0.08918222812, Undefined, 44.01288000, 0.1483990979, 0.0002013758335, 0.003178743243
230.0000000, 4275000.000, 1096.865570, 77336.21862, 81233.68803, 375.7835358, 909.8418472, 1810.977032, 1.990430576, 878.8499171, 0.08970155905, Undefined, 44.01288000, 0.1484174812, 0.0002014211446, 0.003177531443
230.0000000, 4300000.000, 1096.929978, 77319.79451, 81239.82595, 375.7111287, 909.8493033, 1810.773647, 1.990190728, 879.0289896, 0.09022083176, Undefined, 44.01288000, 0.1484358588, 0.0002014664460, 0.003176321061
230.0000000, 4325000.000, 1096.994353, 77303.37891, 81245.96986, 375.6387535, 909.8567712, 1810.570506, 1.989951126, 879.2079725, 0.09074004630, Undefined, 44.01288000, 0.1484542310, 0.0002015117377, 0.003175112094
230.0000000, 4350000.000, 1097.058693, 77286.97181, 81252.11973, 375.5664100, 909.8642509, 1810.367611, 1.989711772, 879.3868659, 0.09125920274, Undefined, 44.01288000, 0.1484725975, 0.0002015570197, 0.003173904540
230.0000000, 4375000.000, 1097.123000, 77270.57319, 81258.27557, 375.4940983, 909.8717423, 1810.164959, 1.989472664, 879.5656700, 0.09177830112, Undefined, 44.01288000, 0.1484909585, 0.0002016022920, 0.003172698394
230.0000000, 4400000.000, 1097.187273, 77254.18305, 81264.43737, 375.4218183, 909.8792455, 1809.962551, 1.989233802, 879.7443849, 0.09229734149, Undefined, 44.01288000, 0.1485093139, 0.0002016475547, 0.003171493655
230.0000000, 4425000.000, 1097.251512, 77237.80138, 81270.60512, 375.3495699, 909.8867604, 1809.760386, 1.988995186, 879.9230107, 0.09281632392, Undefined, 44.01288000, 0.1485276638, 0.0002016928078, 0.003170290319
230.0000000, 4450000.000, 1097.315717, 77221.42816, 81276.77881, 375.2773532, 909.8942870, 1809.558464, 1.988756814, 880.1015476, 0.09333524846, Undefined, 44.01288000, 0.1485460081, 0.0002017380512, 0.003169088385
230.0000000, 4475000.000, 1097.379888, 77205.06339, 81282.95843, 375.2051681, 909.9018252, 1809.356784, 1.988518688, 880.2799955, 0.09385411516, Undefined, 44.01288000, 0.1485643469, 0.0002017832850, 0.003167887848
230.0000000, 4500000.000, 1097.444026, 77188.70706, 81289.14398, 375.1330145, 909.9093751, 1809.155346, 1.988280806, 880.4583547, 0.09437292408, Undefined, 44.01288000, 0.1485826802, 0.0002018285092, 0.003166688707
230.0000000, 4525000.000, 1097.508130, 77172.35915, 81295.33544, 375.0608924, 909.9169367, 1808.954149, 1.988043167, 880.6366252, 0.09489167527, Undefined, 44.01288000, 0.1486010080, 0.0002018737239, 0.003165490959
230.0000000, 4550000.000, 1097.572201, 77156.01966, 81301.53281, 374.9888018, 909.9245098, 1808.753192, 1.987805772, 880.8148072, 0.09541036878, Undefined, 44.01288000, 0.1486193302, 0.0002019189290, 0.003164294601
230.0000000, 4575000.000, 1097.636238, 77139.68857, 81307.73609, 374.9167427, 909.9320945, 1808.552477, 1.987568619, 880.9929008, 0.09592900467, Undefined, 44.01288000, 0.1486376469, 0.0002019641245, 0.003163099629
230.0000000, 4600000.000, 1097.700241, 77123.36588, 81313.94526, 374.8447149, 909.9396907, 1808.352001, 1.987331709, 881.1709061, 0.09644758300, Undefined, 44.01288000, 0.1486559582, 0.0002020093104, 0.003161906043
230.0000000, 4625000.000, 1097.764211, 77107.05157, 81320.16032, 374.7727185, 909.9472984, 1808.151764, 1.987095041, 881.3488232, 0.09696610381, Undefined, 44.01288000, 0.1486742639, 0.0002020544869, 0.003160713838
230.0000000, 4650000.000, 1097.828148, 77090.74564, 81326.38125, 374.7007535, 909.9549177, 1807.951767, 1.986858614, 881.5266522, 0.09748456716, Undefined, 44.01288000, 0.1486925641, 0.0002020996538, 0.003159523012
230.0000000, 4675000.000, 1097.892051, 77074.44808, 81332.60806, 374.6288197, 909.9625484, 1807.752008, 1.986622428, 881.7043933, 0.09800297310, Undefined, 44.01288000, 0.1487108589, 0.0002021448112, 0.003158333563
230.0000000, 4700000.000, 1097.955921, 77058.15887, 81338.84073, 374.5569172, 909.9701906, 1807.552487, 1.986386483, 881.8820465, 0.09852132170, Undefined, 44.01288000, 0.1487291482, 0.0002021899592, 0.003157145487
230.0000000, 4725000.000, 1098.019758, 77041.87800, 81345.07926, 374.4850459, 909.9778442, 1807.353203, 1.986150778, 882.0596119, 0.09903961299, Undefined, 44.01288000, 0.1487474320, 0.0002022350976, 0.003155958782
230.0000000, 4750000.000, 1098.083561, 77025.60547, 81351.32363, 374.4132058, 909.9855092, 1807.154157, 1.985915313, 882.2370898, 0.09955784704, Undefined, 44.01288000, 0.1487657104, 0.0002022802266, 0.003154773446
230.0000000, 4775000.000, 1098.147331, 77009.34127, 81357.57385, 374.3413969, 909.9931856, 1806.955347, 1.985680086, 882.4144801, 0.1000760239, Undefined, 44.01288000, 0.1487839832, 0.0002023253462, 0.003153589475
230.0000000, 4800000.000, 1098.211068, 76993.08538, 81363.82989, 374.2696190, 910.0008734, 1806.756774, 1.985445099, 882.5917830, 0.1005941436, Undefined, 44.01288000, 0.1488022507, 0.0002023704563, 0.003152406867
230.0000000, 4825000.000, 1098.274772, 76976.83780, 81370.09177, 374.1978722, 910.0085725, 1806.558436, 1.985210350, 882.7689987, 0.1011122062, Undefined, 44.01288000, 0.1488205127, 0.0002024155570, 0.003151225620
230.0000000, 4850000.000, 1098.338442, 76960.59851, 81376.35946, 374.1261565, 910.0162829, 1806.360334, 1.984975838, 882.9461271, 0.1016302118, Undefined, 44.01288000, 0.1488387692, 0.0002024606482, 0.003150045730
230.0000000, 4875000.000, 1098.402080, 76944.36751, 81382.63296, 374.0544717, 910.0240046, 1806.162466, 1.984741564, 883.1231685, 0.1021481604, Undefined, 44.01288000, 0.1488570203, 0.0002025057301, 0.003148867196
230.0000000, 4900000.000, 1098.465685, 76928.14478, 81388.91226, 373.9828179, 910.0317376, 1805.964833, 1.984507527, 883.3001229, 0.1026660521, Undefined, 44.01288000, 0.1488752660, 0.0002025508026, 0.003147690014
230.0000000, 4925000.000, 1098.529256, 76911.93032, 81395.19736, 373.9111950, 910.0394818, 1805.767434, 1.984273727, 883.4769905, 0.1031838869, Undefined, 44.01288000, 0.1488935063, 0.0002025958657, 0.003146514181
230.0000000, 4950000.000, 1098.592795, 76895.72412, 81401.48824, 373.8396030, 910.0472373, 1805.570268, 1.984040162, 883.6537713, 0.1037016649, Undefined, 44.01288000, 0.1489117412, 0.0002026409195, 0.003145339696
230.0000000, 4975000.000, 1098.656301, 76879.52616, 81407.78491, 373.7680419, 910.0550039, 1805.373336, 1.983806834, 883.8304655, 0.1042193861, Undefined, 44.01288000, 0.1489299706, 0.0002026859639, 0.003144166556
230.0000000, 5000000.000, 1098.719774, 76863.33644, 81414.08734, 373.6965116, 910.0627818, 1805.176636, 1.983573740, 884.0070732, 0.1047370507, Undefined, 44.01288000, 0.1489481947, 0.0002027309990, 0.003142994757
231.0000000, 100000.0000, 2.320051921, 369200.0106, 412302.4942, 2212.619857, 622.7873123, 822.5975038, 1.320832149, 237.1130573, 0.9877235953, Undefined, 44.01288000, 0.01005263914, 0.000008906930329, 0.004507867820
231.0000000, 125000.0000, 2.909263478, 368888.8640, 411855.0652, 2169.109693, 625.3115963, 828.0602502, 1.324236197, 236.6559032, 0.9846005879, Undefined, 44.01288000, 0.01003218929, 0.000008917432258, 0.004555524484
231.0000000, 150000.0000, 3.502304756, 368574.2222, 411403.1621, 2133.293892, 627.9327647, 833.7119673, 1.327708975, 236.1942747, 0.9814551491, Undefined, 44.01288000, 0.01001290338, 0.000008928022699, 0.004604440119
231.0000000, 175000.0000, 4.099255419, 368256.0149, 410946.6946, 2102.782169, 630.6527301, 839.5582381, 1.331252840, 235.7280710, 0.9782868187, Undefined, 44.01288000, 0.009994808107, 0.000008938703544, 0.004654659608
231.0000000, 200000.0000, 4.700197913, 367934.1694, 410485.5690, 2076.147578, 633.4734718, 845.6049070, 1.334870274, 235.2571883, 0.9750951203, Undefined, 44.01288000, 0.009977931178, 0.000008949476752, 0.004706230067
231.0000000, 225000.0000, 5.305217605, 367608.6102, 410019.6886, 2052.469559, 636.3970388, 851.8580961, 1.338563891, 234.7815196, 0.9718795607, Undefined, 44.01288000, 0.009962301448, 0.000008960344351, 0.004759200996
231.0000000, 250000.0000, 5.914402931, 367279.2593, 409548.9530, 2031.119426, 639.4255533, 858.3242227, 1.342336443, 234.3009550, 0.9686396292, Undefined, 44.01288000, 0.009947948991, 0.000008971308445, 0.004813624431
231.0000000, 275000.0000, 6.527845549, 366946.0360, 409073.2582, 2011.648630, 642.5612146, 865.0100183, 1.346190835, 233.8153809, 0.9653747964, Undefined, 44.01288000, 0.009934905190, 0.000008982371211, 0.004869555113
231.0000000, 300000.0000, 7.145640508, 366608.8563, 408592.4965, 1993.725853, 645.8063027, 871.9225489, 1.350130132, 233.3246805, 0.9620845137, Undefined, 44.01288000, 0.009923202833, 0.000008993534910, 0.004927050671
231.0000000, 325000.0000, 7.767886428, 366267.6332, 408106.5560, 1977.099369, 649.1631829, 879.0692373, 1.354157569, 232.8287331, 0.9587682118, Undefined, 44.01288000, 0.009912876197, 0.000009004801887, 0.004986171819
231.0000000, 350000.0000, 8.394685683, 365922.2766, 407615.3206, 1961.573388, 652.6343100, 886.4578871, 1.358276562, 232.3274140, 0.9554252999, Undefined, 44.01288000, 0.009903961158, 0.000009016174577, 0.005046982572
